tile_name,region,source_key,union_building_area_m2,union_building_coverage,feature_count,folder,shp
tile_004791,Shanghai,row=112;col=48,52708.985,0.201069,252,D:\桌面\dac\512mdata\tile_004791,D:\桌面\dac\512mdata\tile_004791\tile_004791.shp
tile_004792,Shanghai,row=112;col=53,79382.358,0.302820,219,D:\桌面\dac\512mdata\tile_004792,D:\桌面\dac\512mdata\tile_004792\tile_004792.shp
tile_004793,Shanghai,row=112;col=54,83631.894,0.319030,192,D:\桌面\dac\512mdata\tile_004793,D:\桌面\dac\512mdata\tile_004793\tile_004793.shp
tile_004794,Shanghai,row=112;col=55,96888.679,0.369601,212,D:\桌面\dac\512mdata\tile_004794,D:\桌面\dac\512mdata\tile_004794\tile_004794.shp
tile_004795,Shanghai,row=112;col=78,62416.467,0.238100,227,D:\桌面\dac\512mdata\tile_004795,D:\桌面\dac\512mdata\tile_004795\tile_004795.shp
tile_004796,Shanghai,row=112;col=79,62726.612,0.239283,337,D:\桌面\dac\512mdata\tile_004796,D:\桌面\dac\512mdata\tile_004796\tile_004796.shp
tile_004797,Shanghai,row=112;col=87,87176.323,0.332551,284,D:\桌面\dac\512mdata\tile_004797,D:\桌面\dac\512mdata\tile_004797\tile_004797.shp
tile_004798,Shanghai,row=112;col=90,63308.949,0.241504,224,D:\桌面\dac\512mdata\tile_004798,D:\桌面\dac\512mdata\tile_004798\tile_004798.shp
tile_004799,Shanghai,row=112;col=91,70600.906,0.269321,217,D:\桌面\dac\512mdata\tile_004799,D:\桌面\dac\512mdata\tile_004799\tile_004799.shp
tile_004800,Shanghai,row=112;col=92,62684.311,0.239122,221,D:\桌面\dac\512mdata\tile_004800,D:\桌面\dac\512mdata\tile_004800\tile_004800.shp
tile_004801,Shanghai,row=112;col=93,64034.939,0.244274,168,D:\桌面\dac\512mdata\tile_004801,D:\桌面\dac\512mdata\tile_004801\tile_004801.shp
tile_004802,Shanghai,row=112;col=94,59361.769,0.226447,183,D:\桌面\dac\512mdata\tile_004802,D:\桌面\dac\512mdata\tile_004802\tile_004802.shp
tile_004803,Shanghai,row=112;col=95,63041.245,0.240483,222,D:\桌面\dac\512mdata\tile_004803,D:\桌面\dac\512mdata\tile_004803\tile_004803.shp
tile_004804,Shanghai,row=112;col=97,56230.788,0.214503,158,D:\桌面\dac\512mdata\tile_004804,D:\桌面\dac\512mdata\tile_004804\tile_004804.shp
tile_004805,Shanghai,row=112;col=98,74548.989,0.284382,174,D:\桌面\dac\512mdata\tile_004805,D:\桌面\dac\512mdata\tile_004805\tile_004805.shp
tile_004806,Shanghai,row=112;col=99,54499.143,0.207898,274,D:\桌面\dac\512mdata\tile_004806,D:\桌面\dac\512mdata\tile_004806\tile_004806.shp
tile_004807,Shanghai,row=112;col=100,65431.695,0.249602,154,D:\桌面\dac\512mdata\tile_004807,D:\桌面\dac\512mdata\tile_004807\tile_004807.shp
tile_004808,Shanghai,row=112;col=101,53131.737,0.202681,179,D:\桌面\dac\512mdata\tile_004808,D:\桌面\dac\512mdata\tile_004808\tile_004808.shp
tile_004809,Shanghai,row=112;col=104,53251.929,0.203140,160,D:\桌面\dac\512mdata\tile_004809,D:\桌面\dac\512mdata\tile_004809\tile_004809.shp
tile_004810,Shanghai,row=112;col=105,56750.988,0.216488,221,D:\桌面\dac\512mdata\tile_004810,D:\桌面\dac\512mdata\tile_004810\tile_004810.shp
tile_004811,Shanghai,row=112;col=112,61719.882,0.235443,196,D:\桌面\dac\512mdata\tile_004811,D:\桌面\dac\512mdata\tile_004811\tile_004811.shp
tile_004812,Shanghai,row=112;col=113,60952.402,0.232515,243,D:\桌面\dac\512mdata\tile_004812,D:\桌面\dac\512mdata\tile_004812\tile_004812.shp
tile_004813,Shanghai,row=112;col=114,89227.740,0.340377,354,D:\桌面\dac\512mdata\tile_004813,D:\桌面\dac\512mdata\tile_004813\tile_004813.shp
tile_004814,Shanghai,row=112;col=115,68992.157,0.263184,307,D:\桌面\dac\512mdata\tile_004814,D:\桌面\dac\512mdata\tile_004814\tile_004814.shp
tile_004815,Shanghai,row=112;col=116,66942.320,0.255365,261,D:\桌面\dac\512mdata\tile_004815,D:\桌面\dac\512mdata\tile_004815\tile_004815.shp
tile_004816,Shanghai,row=112;col=117,58070.620,0.221522,222,D:\桌面\dac\512mdata\tile_004816,D:\桌面\dac\512mdata\tile_004816\tile_004816.shp
tile_004817,Shanghai,row=112;col=118,52967.774,0.202056,164,D:\桌面\dac\512mdata\tile_004817,D:\桌面\dac\512mdata\tile_004817\tile_004817.shp
tile_004818,Shanghai,row=113;col=40,66611.676,0.254103,138,D:\桌面\dac\512mdata\tile_004818,D:\桌面\dac\512mdata\tile_004818\tile_004818.shp
tile_004819,Shanghai,row=113;col=41,79698.025,0.304024,293,D:\桌面\dac\512mdata\tile_004819,D:\桌面\dac\512mdata\tile_004819\tile_004819.shp
tile_004820,Shanghai,row=113;col=42,97039.396,0.370176,350,D:\桌面\dac\512mdata\tile_004820,D:\桌面\dac\512mdata\tile_004820\tile_004820.shp
tile_004821,Shanghai,row=113;col=43,119161.894,0.454567,401,D:\桌面\dac\512mdata\tile_004821,D:\桌面\dac\512mdata\tile_004821\tile_004821.shp
tile_004822,Shanghai,row=113;col=44,64255.358,0.245115,594,D:\桌面\dac\512mdata\tile_004822,D:\桌面\dac\512mdata\tile_004822\tile_004822.shp
tile_004823,Shanghai,row=113;col=63,70812.192,0.270127,370,D:\桌面\dac\512mdata\tile_004823,D:\桌面\dac\512mdata\tile_004823\tile_004823.shp
tile_004824,Shanghai,row=113;col=78,65414.984,0.249538,81,D:\桌面\dac\512mdata\tile_004824,D:\桌面\dac\512mdata\tile_004824\tile_004824.shp
tile_004825,Shanghai,row=113;col=79,54689.014,0.208622,108,D:\桌面\dac\512mdata\tile_004825,D:\桌面\dac\512mdata\tile_004825\tile_004825.shp
tile_004826,Shanghai,row=113;col=87,62679.262,0.239102,256,D:\桌面\dac\512mdata\tile_004826,D:\桌面\dac\512mdata\tile_004826\tile_004826.shp
tile_004827,Shanghai,row=113;col=88,57800.869,0.220493,169,D:\桌面\dac\512mdata\tile_004827,D:\桌面\dac\512mdata\tile_004827\tile_004827.shp
tile_004828,Shanghai,row=113;col=90,70420.894,0.268634,217,D:\桌面\dac\512mdata\tile_004828,D:\桌面\dac\512mdata\tile_004828\tile_004828.shp
tile_004829,Shanghai,row=113;col=91,65804.285,0.251023,202,D:\桌面\dac\512mdata\tile_004829,D:\桌面\dac\512mdata\tile_004829\tile_004829.shp
tile_004830,Shanghai,row=113;col=92,56742.751,0.216456,253,D:\桌面\dac\512mdata\tile_004830,D:\桌面\dac\512mdata\tile_004830\tile_004830.shp
tile_004831,Shanghai,row=113;col=93,67460.496,0.257341,148,D:\桌面\dac\512mdata\tile_004831,D:\桌面\dac\512mdata\tile_004831\tile_004831.shp
tile_004832,Shanghai,row=113;col=94,56622.461,0.215998,341,D:\桌面\dac\512mdata\tile_004832,D:\桌面\dac\512mdata\tile_004832\tile_004832.shp
tile_004833,Shanghai,row=113;col=101,53470.478,0.203974,216,D:\桌面\dac\512mdata\tile_004833,D:\桌面\dac\512mdata\tile_004833\tile_004833.shp
tile_004834,Shanghai,row=113;col=105,67310.030,0.256767,288,D:\桌面\dac\512mdata\tile_004834,D:\桌面\dac\512mdata\tile_004834\tile_004834.shp
tile_004835,Shanghai,row=113;col=106,62176.842,0.237186,215,D:\桌面\dac\512mdata\tile_004835,D:\桌面\dac\512mdata\tile_004835\tile_004835.shp
tile_004836,Shanghai,row=113;col=115,75928.579,0.289645,366,D:\桌面\dac\512mdata\tile_004836,D:\桌面\dac\512mdata\tile_004836\tile_004836.shp
tile_004837,Shanghai,row=113;col=116,58850.373,0.224496,148,D:\桌面\dac\512mdata\tile_004837,D:\桌面\dac\512mdata\tile_004837\tile_004837.shp
tile_004838,Shanghai,row=113;col=117,57398.626,0.218958,178,D:\桌面\dac\512mdata\tile_004838,D:\桌面\dac\512mdata\tile_004838\tile_004838.shp
tile_004839,Shanghai,row=113;col=118,77324.827,0.294971,218,D:\桌面\dac\512mdata\tile_004839,D:\桌面\dac\512mdata\tile_004839\tile_004839.shp
tile_004840,Shanghai,row=113;col=122,55859.547,0.213087,155,D:\桌面\dac\512mdata\tile_004840,D:\桌面\dac\512mdata\tile_004840\tile_004840.shp
tile_004841,Shanghai,row=114;col=40,85997.787,0.328056,248,D:\桌面\dac\512mdata\tile_004841,D:\桌面\dac\512mdata\tile_004841\tile_004841.shp
tile_004842,Shanghai,row=114;col=41,67626.640,0.257975,312,D:\桌面\dac\512mdata\tile_004842,D:\桌面\dac\512mdata\tile_004842\tile_004842.shp
tile_004843,Shanghai,row=114;col=42,59565.230,0.227223,212,D:\桌面\dac\512mdata\tile_004843,D:\桌面\dac\512mdata\tile_004843\tile_004843.shp
tile_004844,Shanghai,row=114;col=43,67878.366,0.258935,234,D:\桌面\dac\512mdata\tile_004844,D:\桌面\dac\512mdata\tile_004844\tile_004844.shp
tile_004845,Shanghai,row=114;col=44,54436.933,0.207660,260,D:\桌面\dac\512mdata\tile_004845,D:\桌面\dac\512mdata\tile_004845\tile_004845.shp
tile_004846,Shanghai,row=114;col=48,76110.668,0.290339,123,D:\桌面\dac\512mdata\tile_004846,D:\桌面\dac\512mdata\tile_004846\tile_004846.shp
tile_004847,Shanghai,row=114;col=50,55537.869,0.211860,130,D:\桌面\dac\512mdata\tile_004847,D:\桌面\dac\512mdata\tile_004847\tile_004847.shp
tile_004848,Shanghai,row=114;col=56,62317.213,0.237721,170,D:\桌面\dac\512mdata\tile_004848,D:\桌面\dac\512mdata\tile_004848\tile_004848.shp
tile_004849,Shanghai,row=114;col=57,73005.142,0.278493,202,D:\桌面\dac\512mdata\tile_004849,D:\桌面\dac\512mdata\tile_004849\tile_004849.shp
tile_004850,Shanghai,row=114;col=58,65737.328,0.250768,143,D:\桌面\dac\512mdata\tile_004850,D:\桌面\dac\512mdata\tile_004850\tile_004850.shp
tile_004851,Shanghai,row=114;col=60,54369.220,0.207402,165,D:\桌面\dac\512mdata\tile_004851,D:\桌面\dac\512mdata\tile_004851\tile_004851.shp
tile_004852,Shanghai,row=114;col=63,78463.060,0.299313,388,D:\桌面\dac\512mdata\tile_004852,D:\桌面\dac\512mdata\tile_004852\tile_004852.shp
tile_004853,Shanghai,row=114;col=64,58649.616,0.223731,366,D:\桌面\dac\512mdata\tile_004853,D:\桌面\dac\512mdata\tile_004853\tile_004853.shp
tile_004854,Shanghai,row=114;col=65,57342.400,0.218744,366,D:\桌面\dac\512mdata\tile_004854,D:\桌面\dac\512mdata\tile_004854\tile_004854.shp
tile_004855,Shanghai,row=114;col=70,54871.858,0.209320,219,D:\桌面\dac\512mdata\tile_004855,D:\桌面\dac\512mdata\tile_004855\tile_004855.shp
tile_004856,Shanghai,row=114;col=71,87921.494,0.335394,118,D:\桌面\dac\512mdata\tile_004856,D:\桌面\dac\512mdata\tile_004856\tile_004856.shp
tile_004857,Shanghai,row=114;col=73,56987.846,0.217391,364,D:\桌面\dac\512mdata\tile_004857,D:\桌面\dac\512mdata\tile_004857\tile_004857.shp
tile_004858,Shanghai,row=114;col=77,59036.963,0.225208,97,D:\桌面\dac\512mdata\tile_004858,D:\桌面\dac\512mdata\tile_004858\tile_004858.shp
tile_004859,Shanghai,row=114;col=78,133281.673,0.508429,27,D:\桌面\dac\512mdata\tile_004859,D:\桌面\dac\512mdata\tile_004859\tile_004859.shp
tile_004860,Shanghai,row=114;col=79,55722.893,0.212566,21,D:\桌面\dac\512mdata\tile_004860,D:\桌面\dac\512mdata\tile_004860\tile_004860.shp
tile_004861,Shanghai,row=114;col=87,61406.683,0.234248,324,D:\桌面\dac\512mdata\tile_004861,D:\桌面\dac\512mdata\tile_004861\tile_004861.shp
tile_004862,Shanghai,row=114;col=91,60399.583,0.230406,227,D:\桌面\dac\512mdata\tile_004862,D:\桌面\dac\512mdata\tile_004862\tile_004862.shp
tile_004863,Shanghai,row=114;col=92,63622.683,0.242701,176,D:\桌面\dac\512mdata\tile_004863,D:\桌面\dac\512mdata\tile_004863\tile_004863.shp
tile_004864,Shanghai,row=114;col=93,67496.907,0.257480,187,D:\桌面\dac\512mdata\tile_004864,D:\桌面\dac\512mdata\tile_004864\tile_004864.shp
tile_004865,Shanghai,row=114;col=94,66513.688,0.253730,289,D:\桌面\dac\512mdata\tile_004865,D:\桌面\dac\512mdata\tile_004865\tile_004865.shp
tile_004866,Shanghai,row=114;col=98,53227.720,0.203048,180,D:\桌面\dac\512mdata\tile_004866,D:\桌面\dac\512mdata\tile_004866\tile_004866.shp
tile_004867,Shanghai,row=114;col=99,63138.921,0.240856,153,D:\桌面\dac\512mdata\tile_004867,D:\桌面\dac\512mdata\tile_004867\tile_004867.shp
tile_004868,Shanghai,row=114;col=101,56055.969,0.213837,163,D:\桌面\dac\512mdata\tile_004868,D:\桌面\dac\512mdata\tile_004868\tile_004868.shp
tile_004869,Shanghai,row=114;col=102,74398.920,0.283809,201,D:\桌面\dac\512mdata\tile_004869,D:\桌面\dac\512mdata\tile_004869\tile_004869.shp
tile_004870,Shanghai,row=114;col=103,67048.265,0.255769,194,D:\桌面\dac\512mdata\tile_004870,D:\桌面\dac\512mdata\tile_004870\tile_004870.shp
tile_004871,Shanghai,row=114;col=105,76865.327,0.293218,256,D:\桌面\dac\512mdata\tile_004871,D:\桌面\dac\512mdata\tile_004871\tile_004871.shp
tile_004872,Shanghai,row=114;col=106,69033.508,0.263342,224,D:\桌面\dac\512mdata\tile_004872,D:\桌面\dac\512mdata\tile_004872\tile_004872.shp
tile_004873,Shanghai,row=114;col=107,61048.925,0.232883,116,D:\桌面\dac\512mdata\tile_004873,D:\桌面\dac\512mdata\tile_004873\tile_004873.shp
tile_004874,Shanghai,row=114;col=113,91274.603,0.348185,98,D:\桌面\dac\512mdata\tile_004874,D:\桌面\dac\512mdata\tile_004874\tile_004874.shp
tile_004875,Shanghai,row=114;col=116,65115.097,0.248394,175,D:\桌面\dac\512mdata\tile_004875,D:\桌面\dac\512mdata\tile_004875\tile_004875.shp
tile_004876,Shanghai,row=114;col=118,58299.601,0.222395,156,D:\桌面\dac\512mdata\tile_004876,D:\桌面\dac\512mdata\tile_004876\tile_004876.shp
tile_004877,Shanghai,row=114;col=122,60109.936,0.229301,156,D:\桌面\dac\512mdata\tile_004877,D:\桌面\dac\512mdata\tile_004877\tile_004877.shp
tile_004878,Shanghai,row=115;col=40,88205.801,0.336478,156,D:\桌面\dac\512mdata\tile_004878,D:\桌面\dac\512mdata\tile_004878\tile_004878.shp
tile_004879,Shanghai,row=115;col=44,55211.450,0.210615,211,D:\桌面\dac\512mdata\tile_004879,D:\桌面\dac\512mdata\tile_004879\tile_004879.shp
tile_004880,Shanghai,row=115;col=56,65578.877,0.250164,395,D:\桌面\dac\512mdata\tile_004880,D:\桌面\dac\512mdata\tile_004880\tile_004880.shp
tile_004881,Shanghai,row=115;col=63,63685.210,0.242940,313,D:\桌面\dac\512mdata\tile_004881,D:\桌面\dac\512mdata\tile_004881\tile_004881.shp
tile_004882,Shanghai,row=115;col=64,58246.377,0.222192,593,D:\桌面\dac\512mdata\tile_004882,D:\桌面\dac\512mdata\tile_004882\tile_004882.shp
tile_004883,Shanghai,row=115;col=65,81495.920,0.310882,753,D:\桌面\dac\512mdata\tile_004883,D:\桌面\dac\512mdata\tile_004883\tile_004883.shp
tile_004884,Shanghai,row=115;col=70,66373.947,0.253197,202,D:\桌面\dac\512mdata\tile_004884,D:\桌面\dac\512mdata\tile_004884\tile_004884.shp
tile_004885,Shanghai,row=115;col=71,68198.882,0.260158,138,D:\桌面\dac\512mdata\tile_004885,D:\桌面\dac\512mdata\tile_004885\tile_004885.shp
tile_004886,Shanghai,row=115;col=72,62253.740,0.237479,202,D:\桌面\dac\512mdata\tile_004886,D:\桌面\dac\512mdata\tile_004886\tile_004886.shp
tile_004887,Shanghai,row=115;col=73,61038.768,0.232844,175,D:\桌面\dac\512mdata\tile_004887,D:\桌面\dac\512mdata\tile_004887\tile_004887.shp
tile_004888,Shanghai,row=115;col=80,64105.476,0.244543,127,D:\桌面\dac\512mdata\tile_004888,D:\桌面\dac\512mdata\tile_004888\tile_004888.shp
tile_004889,Shanghai,row=115;col=81,94000.937,0.358585,107,D:\桌面\dac\512mdata\tile_004889,D:\桌面\dac\512mdata\tile_004889\tile_004889.shp
tile_004890,Shanghai,row=115;col=82,94621.113,0.360951,59,D:\桌面\dac\512mdata\tile_004890,D:\桌面\dac\512mdata\tile_004890\tile_004890.shp
tile_004891,Shanghai,row=115;col=83,56773.596,0.216574,87,D:\桌面\dac\512mdata\tile_004891,D:\桌面\dac\512mdata\tile_004891\tile_004891.shp
tile_004892,Shanghai,row=115;col=91,60357.148,0.230244,260,D:\桌面\dac\512mdata\tile_004892,D:\桌面\dac\512mdata\tile_004892\tile_004892.shp
tile_004893,Shanghai,row=115;col=92,53666.820,0.204723,264,D:\桌面\dac\512mdata\tile_004893,D:\桌面\dac\512mdata\tile_004893\tile_004893.shp
tile_004894,Shanghai,row=115;col=93,59476.573,0.226885,230,D:\桌面\dac\512mdata\tile_004894,D:\桌面\dac\512mdata\tile_004894\tile_004894.shp
tile_004895,Shanghai,row=115;col=94,58146.795,0.221812,281,D:\桌面\dac\512mdata\tile_004895,D:\桌面\dac\512mdata\tile_004895\tile_004895.shp
tile_004896,Shanghai,row=115;col=97,55938.820,0.213390,193,D:\桌面\dac\512mdata\tile_004896,D:\桌面\dac\512mdata\tile_004896\tile_004896.shp
tile_004897,Shanghai,row=115;col=100,72706.102,0.277352,296,D:\桌面\dac\512mdata\tile_004897,D:\桌面\dac\512mdata\tile_004897\tile_004897.shp
tile_004898,Shanghai,row=115;col=101,60316.532,0.230089,216,D:\桌面\dac\512mdata\tile_004898,D:\桌面\dac\512mdata\tile_004898\tile_004898.shp
tile_004899,Shanghai,row=115;col=102,69135.225,0.263730,175,D:\桌面\dac\512mdata\tile_004899,D:\桌面\dac\512mdata\tile_004899\tile_004899.shp
tile_004900,Shanghai,row=115;col=104,59137.473,0.225592,154,D:\桌面\dac\512mdata\tile_004900,D:\桌面\dac\512mdata\tile_004900\tile_004900.shp
tile_004901,Shanghai,row=115;col=105,73548.273,0.280564,230,D:\桌面\dac\512mdata\tile_004901,D:\桌面\dac\512mdata\tile_004901\tile_004901.shp
tile_004902,Shanghai,row=115;col=106,80051.613,0.305373,222,D:\桌面\dac\512mdata\tile_004902,D:\桌面\dac\512mdata\tile_004902\tile_004902.shp
tile_004903,Shanghai,row=115;col=107,84689.815,0.323066,275,D:\桌面\dac\512mdata\tile_004903,D:\桌面\dac\512mdata\tile_004903\tile_004903.shp
tile_004904,Shanghai,row=115;col=108,60820.112,0.232010,240,D:\桌面\dac\512mdata\tile_004904,D:\桌面\dac\512mdata\tile_004904\tile_004904.shp
tile_004905,Shanghai,row=115;col=114,63103.661,0.240721,68,D:\桌面\dac\512mdata\tile_004905,D:\桌面\dac\512mdata\tile_004905\tile_004905.shp
tile_004906,Shanghai,row=115;col=118,54478.899,0.207821,215,D:\桌面\dac\512mdata\tile_004906,D:\桌面\dac\512mdata\tile_004906\tile_004906.shp
tile_004907,Shanghai,row=115;col=121,56594.030,0.215889,194,D:\桌面\dac\512mdata\tile_004907,D:\桌面\dac\512mdata\tile_004907\tile_004907.shp
tile_004908,Shanghai,row=115;col=125,55681.551,0.212408,440,D:\桌面\dac\512mdata\tile_004908,D:\桌面\dac\512mdata\tile_004908\tile_004908.shp
tile_004909,Shanghai,row=116;col=43,81218.526,0.309824,459,D:\桌面\dac\512mdata\tile_004909,D:\桌面\dac\512mdata\tile_004909\tile_004909.shp
tile_004910,Shanghai,row=116;col=44,70459.811,0.268783,535,D:\桌面\dac\512mdata\tile_004910,D:\桌面\dac\512mdata\tile_004910\tile_004910.shp
tile_004911,Shanghai,row=116;col=54,86678.279,0.330651,371,D:\桌面\dac\512mdata\tile_004911,D:\桌面\dac\512mdata\tile_004911\tile_004911.shp
tile_004912,Shanghai,row=116;col=55,75618.934,0.288463,581,D:\桌面\dac\512mdata\tile_004912,D:\桌面\dac\512mdata\tile_004912\tile_004912.shp
tile_004913,Shanghai,row=116;col=63,55231.977,0.210693,407,D:\桌面\dac\512mdata\tile_004913,D:\桌面\dac\512mdata\tile_004913\tile_004913.shp
tile_004914,Shanghai,row=116;col=64,78192.259,0.298280,516,D:\桌面\dac\512mdata\tile_004914,D:\桌面\dac\512mdata\tile_004914\tile_004914.shp
tile_004915,Shanghai,row=116;col=65,61759.574,0.235594,520,D:\桌面\dac\512mdata\tile_004915,D:\桌面\dac\512mdata\tile_004915\tile_004915.shp
tile_004916,Shanghai,row=116;col=66,62027.984,0.236618,345,D:\桌面\dac\512mdata\tile_004916,D:\桌面\dac\512mdata\tile_004916\tile_004916.shp
tile_004917,Shanghai,row=116;col=69,69413.154,0.264790,487,D:\桌面\dac\512mdata\tile_004917,D:\桌面\dac\512mdata\tile_004917\tile_004917.shp
tile_004918,Shanghai,row=116;col=73,62978.821,0.240245,284,D:\桌面\dac\512mdata\tile_004918,D:\桌面\dac\512mdata\tile_004918\tile_004918.shp
tile_004919,Shanghai,row=116;col=77,55732.490,0.212603,323,D:\桌面\dac\512mdata\tile_004919,D:\桌面\dac\512mdata\tile_004919\tile_004919.shp
tile_004920,Shanghai,row=116;col=87,59054.202,0.225274,297,D:\桌面\dac\512mdata\tile_004920,D:\桌面\dac\512mdata\tile_004920\tile_004920.shp
tile_004921,Shanghai,row=116;col=91,55293.624,0.210928,235,D:\桌面\dac\512mdata\tile_004921,D:\桌面\dac\512mdata\tile_004921\tile_004921.shp
tile_004922,Shanghai,row=116;col=92,65718.351,0.250696,358,D:\桌面\dac\512mdata\tile_004922,D:\桌面\dac\512mdata\tile_004922\tile_004922.shp
tile_004923,Shanghai,row=116;col=94,55999.852,0.213622,344,D:\桌面\dac\512mdata\tile_004923,D:\桌面\dac\512mdata\tile_004923\tile_004923.shp
tile_004924,Shanghai,row=116;col=95,63059.389,0.240552,205,D:\桌面\dac\512mdata\tile_004924,D:\桌面\dac\512mdata\tile_004924\tile_004924.shp
tile_004925,Shanghai,row=116;col=100,65492.909,0.249836,254,D:\桌面\dac\512mdata\tile_004925,D:\桌面\dac\512mdata\tile_004925\tile_004925.shp
tile_004926,Shanghai,row=116;col=101,55297.186,0.210942,182,D:\桌面\dac\512mdata\tile_004926,D:\桌面\dac\512mdata\tile_004926\tile_004926.shp
tile_004927,Shanghai,row=116;col=102,72870.310,0.277978,173,D:\桌面\dac\512mdata\tile_004927,D:\桌面\dac\512mdata\tile_004927\tile_004927.shp
tile_004928,Shanghai,row=116;col=104,59323.388,0.226301,169,D:\桌面\dac\512mdata\tile_004928,D:\桌面\dac\512mdata\tile_004928\tile_004928.shp
tile_004929,Shanghai,row=116;col=105,72583.619,0.276885,200,D:\桌面\dac\512mdata\tile_004929,D:\桌面\dac\512mdata\tile_004929\tile_004929.shp
tile_004930,Shanghai,row=116;col=106,63324.959,0.241566,208,D:\桌面\dac\512mdata\tile_004930,D:\桌面\dac\512mdata\tile_004930\tile_004930.shp
tile_004931,Shanghai,row=116;col=107,79819.309,0.304486,250,D:\桌面\dac\512mdata\tile_004931,D:\桌面\dac\512mdata\tile_004931\tile_004931.shp
tile_004932,Shanghai,row=116;col=108,79588.299,0.303605,245,D:\桌面\dac\512mdata\tile_004932,D:\桌面\dac\512mdata\tile_004932\tile_004932.shp
