site_id,tile,tile_number,split,split_index,site_index,quadrant,tx_x_m,tx_y_m,tx_row_px,tx_col_px,tx_height_m,effective_power_db,azimuth_0_deg,azimuth_1_deg,azimuth_2_deg,azimuth_3_deg,sample_path
tile_000404_site01,tile_000404,404,train,301,1,radius_064_128m,342.584180627,301.037606411,52.240598397,85.146045157,17.000000,47.186784780,42,153,276,309,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000404_site01.npz
tile_000404_site02,tile_000404,404,train,301,2,radius_128_192m,88.983985220,194.929126594,78.767718351,21.745996305,17.000000,57.185182160,35,74,211,313,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000404_site02.npz
tile_000404_site03,tile_000404,404,train,301,3,radius_192_271m,116.317657334,394.309479182,28.922630205,28.579414333,17.000000,61.879514140,23,44,266,357,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000404_site03.npz
tile_000405_site00,tile_000405,405,train,302,0,radius_000_064m,290.600865823,240.420310942,67.394922264,72.150216456,26.000000,40.539745070,18,80,120,286,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000405_site00.npz
tile_000405_site01,tile_000405,405,train,302,1,radius_064_128m,183.200642591,234.855455879,68.786136030,45.300160648,26.000000,60.569902514,54,65,104,334,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000405_site01.npz
tile_000405_site02,tile_000405,405,train,302,2,radius_128_192m,210.403222361,128.883869937,95.279032516,52.100805590,26.000000,42.673269840,38,143,192,341,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000405_site02.npz
tile_000405_site03,tile_000405,405,train,302,3,radius_192_271m,441.275101757,320.964125748,47.258968563,109.818775439,26.000000,61.982691338,79,196,220,346,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000405_site03.npz
tile_000406_site00,tile_000406,406,train,303,0,radius_000_064m,226.738740690,242.731173030,66.817206743,56.184685173,26.000000,44.574269084,129,134,341,343,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000406_site00.npz
tile_000406_site01,tile_000406,406,train,303,1,radius_064_128m,265.226260187,330.099375711,44.975156072,65.806565047,26.000000,63.174777375,115,230,294,312,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000406_site01.npz
tile_000406_site02,tile_000406,406,train,303,2,radius_128_192m,94.617255094,213.542621819,74.114344545,23.154313774,26.000000,63.406822053,147,167,351,359,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000406_site02.npz
tile_000406_site03,tile_000406,406,train,303,3,radius_192_271m,69.565908483,381.401564342,32.149608915,16.891477121,26.000000,52.233070185,8,281,295,336,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000406_site03.npz
tile_000407_site00,tile_000407,407,train,304,0,radius_000_064m,319.730628165,256.192853931,63.451786517,79.432657041,26.000000,58.579730118,141,232,262,296,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000407_site00.npz
tile_000407_site01,tile_000407,407,train,304,1,radius_064_128m,309.818351378,182.498957429,81.875260643,76.954587844,26.000000,50.802595498,42,102,201,266,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000407_site01.npz
tile_000407_site02,tile_000407,407,train,304,2,radius_128_192m,338.903695628,385.134226199,31.216443450,84.225923907,26.000000,57.283551905,43,119,124,183,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000407_site02.npz
tile_000407_site03,tile_000407,407,train,304,3,radius_192_271m,417.329054761,101.065503400,102.233624150,103.832263690,26.000000,42.592576670,29,63,81,191,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000407_site03.npz
tile_000408_site00,tile_000408,408,train,305,0,radius_000_064m,251.881961272,284.188674938,56.452831266,62.470490318,53.000000,63.521245125,166,313,318,353,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000408_site00.npz
tile_000408_site01,tile_000408,408,train,305,1,radius_064_128m,308.950414734,210.757696288,74.810575928,76.737603684,53.000000,53.618960147,48,162,273,355,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000408_site01.npz
tile_000408_site02,tile_000408,408,train,305,2,radius_128_192m,177.398585835,358.686230645,37.828442339,43.849646459,53.000000,59.968517395,76,99,101,353,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000408_site02.npz
tile_000408_site03,tile_000408,408,train,305,3,radius_192_271m,78.116703689,165.426901944,86.143274514,19.029175922,53.000000,68.833930396,4,15,20,152,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000408_site03.npz
tile_000411_site00,tile_000411,411,train,306,0,radius_000_064m,254.469738592,230.992996247,69.751750938,63.117434648,26.000000,36.594364138,15,29,140,261,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000411_site00.npz
tile_000411_site01,tile_000411,411,train,306,1,radius_064_128m,332.789967612,270.841604108,59.789598973,82.697491903,26.000000,66.760786209,163,221,311,315,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000411_site01.npz
tile_000411_site02,tile_000411,411,train,306,2,radius_128_192m,350.132319724,403.377885943,26.655528514,87.033079931,26.000000,37.272926457,91,173,236,348,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000411_site02.npz
tile_000411_site03,tile_000411,411,train,306,3,radius_192_271m,173.087466330,437.177240662,18.205689834,42.771866583,26.000000,63.859381858,44,60,115,340,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000411_site03.npz
tile_000412_site00,tile_000412,412,train,307,0,radius_000_064m,265.389966313,240.654749978,67.336312505,65.847491578,53.000000,53.632086436,29,57,325,335,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000412_site00.npz
tile_000412_site01,tile_000412,412,train,307,1,radius_064_128m,201.115492103,218.544336373,72.863915907,49.778873026,53.000000,52.022266734,82,123,187,268,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000412_site01.npz
tile_000412_site02,tile_000412,412,train,307,2,radius_128_192m,186.006336013,430.946044838,19.763488790,46.001584003,53.000000,65.543473655,105,191,260,357,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000412_site02.npz
tile_000412_site03,tile_000412,412,train,307,3,radius_192_271m,90.943123921,445.903254203,16.024186449,22.235780980,53.000000,36.947197876,94,127,192,290,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000412_site03.npz
tile_000413_site00,tile_000413,413,train,308,0,radius_000_064m,316.138954445,267.359537049,60.660115738,78.534738611,26.000000,37.717804775,165,222,244,267,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000413_site00.npz
tile_000413_site01,tile_000413,413,train,308,1,radius_064_128m,325.449916836,189.493118671,80.126720332,80.862479209,26.000000,42.650293145,61,146,161,166,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000413_site01.npz
tile_000413_site02,tile_000413,413,train,308,2,radius_128_192m,78.739215268,193.265878095,79.183530476,19.184803817,26.000000,40.573315383,48,99,177,307,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000413_site02.npz
tile_000413_site03,tile_000413,413,train,308,3,radius_192_271m,98.140864123,99.496534173,102.625866457,24.035216031,26.000000,39.262758780,32,53,294,336,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000413_site03.npz
tile_000415_site00,tile_000415,415,train,309,0,radius_000_064m,233.284625273,301.604140597,52.098964851,57.821156318,26.000000,62.596502764,13,21,183,205,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000415_site00.npz
tile_000415_site01,tile_000415,415,train,309,1,radius_064_128m,149.593427126,211.634801529,74.591299618,36.898356781,26.000000,52.731510150,156,198,275,304,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000415_site01.npz
tile_000415_site02,tile_000415,415,train,309,2,radius_128_192m,182.535063254,94.325136595,103.918715851,45.133765814,26.000000,61.149300353,86,191,224,343,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000415_site02.npz
tile_000415_site03,tile_000415,415,train,309,3,radius_192_271m,80.957373226,444.101203772,16.474699057,19.739343306,26.000000,63.884491738,103,130,176,194,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000415_site03.npz
tile_000416_site00,tile_000416,416,train,310,0,radius_000_064m,277.548580861,256.050514690,63.487371327,68.887145215,26.000000,46.299540414,75,219,223,309,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000416_site00.npz
tile_000416_site01,tile_000416,416,train,310,1,radius_064_128m,272.272552216,328.456364064,45.385908984,67.568138054,26.000000,54.803941786,41,221,283,291,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000416_site01.npz
tile_000416_site02,tile_000416,416,train,310,2,radius_128_192m,257.663956989,109.543163359,100.114209160,63.915989247,26.000000,46.346384321,38,40,117,134,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000416_site02.npz
tile_000416_site03,tile_000416,416,train,310,3,radius_192_271m,68.977022833,67.709794827,110.572551293,16.744255708,26.000000,39.415457517,28,75,244,337,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000416_site03.npz
tile_000418_site00,tile_000418,418,train,311,0,radius_000_064m,240.107828216,201.046677122,77.238330719,59.526957054,26.000000,43.706394697,27,166,246,278,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000418_site00.npz
tile_000418_site01,tile_000418,418,train,311,1,radius_064_128m,310.328765719,330.783679716,44.804080071,77.082191430,26.000000,49.913116259,51,101,122,277,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000418_site01.npz
tile_000418_site02,tile_000418,418,train,311,2,radius_128_192m,143.811549419,125.641971602,96.089507100,35.452887355,26.000000,37.458529688,9,19,224,298,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000418_site02.npz
tile_000418_site03,tile_000418,418,train,311,3,radius_192_271m,444.468666157,407.443579253,25.639105187,110.617166539,26.000000,48.015913042,94,176,221,356,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000418_site03.npz
tile_000419_site00,tile_000419,419,train,312,0,radius_000_064m,297.291278128,299.908815921,52.522796020,73.822819532,26.000000,42.751978726,12,40,62,194,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000419_site00.npz
tile_000419_site01,tile_000419,419,train,312,1,radius_064_128m,271.341236713,141.608642185,92.097839454,67.335309178,26.000000,66.513575343,83,103,107,291,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000419_site01.npz
tile_000419_site02,tile_000419,419,train,312,2,radius_128_192m,104.381610271,304.320140378,51.419964905,25.595402568,26.000000,60.120647891,71,89,166,212,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000419_site02.npz
tile_000419_site03,tile_000419,419,train,312,3,radius_192_271m,294.820936826,444.934998493,16.266250377,73.205234206,26.000000,38.393361572,22,84,117,140,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000419_site03.npz
tile_000420_site00,tile_000420,420,train,313,0,radius_000_064m,312.232018310,271.209071899,59.697732025,77.558004577,23.000000,44.287937690,66,88,242,267,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000420_site00.npz
tile_000420_site01,tile_000420,420,train,313,1,radius_064_128m,303.080652993,149.622485237,90.094378691,75.270163248,23.000000,49.383142046,65,237,240,344,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000420_site01.npz
tile_000420_site02,tile_000420,420,train,313,2,radius_128_192m,381.475891207,285.891019229,56.027245193,94.868972802,23.000000,69.650369160,47,248,257,325,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000420_site02.npz
tile_000420_site03,tile_000420,420,train,313,3,radius_192_271m,106.273894052,445.631687512,16.092078122,26.068473513,23.000000,40.174495968,180,197,216,251,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000420_site03.npz
tile_000421_site00,tile_000421,421,train,314,0,radius_000_064m,298.337914197,260.563140236,62.359214941,74.084478549,23.000000,67.009865511,18,92,130,253,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000421_site00.npz
tile_000421_site01,tile_000421,421,train,314,1,radius_064_128m,324.460747305,362.453420937,36.886644766,80.615186826,23.000000,61.309689605,95,198,203,227,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000421_site01.npz
tile_000421_site02,tile_000421,421,train,314,2,radius_128_192m,124.828695782,182.165414806,81.958646298,30.707173945,23.000000,47.711189615,47,67,228,285,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000421_site02.npz
tile_000421_site03,tile_000421,421,train,314,3,radius_192_271m,73.807309144,118.261051586,97.934737104,17.951827286,23.000000,66.752799638,66,100,279,315,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000421_site03.npz
tile_000422_site00,tile_000422,422,train,315,0,radius_000_064m,239.889376027,198.235305850,77.941173537,59.472344007,23.000000,43.712564476,46,227,233,275,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000422_site00.npz
tile_000422_site01,tile_000422,422,train,315,1,radius_064_128m,361.757785382,288.314110513,55.421472372,89.939446345,23.000000,37.007278925,19,27,238,256,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000422_site01.npz
tile_000422_site02,tile_000422,422,train,315,2,radius_128_192m,430.471357786,318.996893762,47.750776559,107.117839446,23.000000,43.262340298,20,143,167,183,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000422_site02.npz
tile_000422_site03,tile_000422,422,train,315,3,radius_192_271m,379.980455288,422.645711914,21.838572022,94.495113822,23.000000,45.783901259,61,140,212,253,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000422_site03.npz
tile_000423_site00,tile_000423,423,train,316,0,radius_000_064m,303.877900392,282.415077412,56.896230647,75.469475098,23.000000,40.297373705,96,193,301,325,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000423_site00.npz
tile_000423_site01,tile_000423,423,train,316,1,radius_064_128m,184.393168162,294.846555065,53.788361234,45.598292041,23.000000,35.829670192,40,117,122,282,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000423_site01.npz
tile_000423_site02,tile_000423,423,train,316,2,radius_128_192m,185.128183229,416.666073393,23.333481652,45.782045807,23.000000,36.666775690,141,146,236,343,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000423_site02.npz
tile_000423_site03,tile_000423,423,train,316,3,radius_192_271m,354.999837004,425.298791959,21.175302010,88.249959251,23.000000,58.630520966,54,130,185,335,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000423_site03.npz
tile_000424_site00,tile_000424,424,train,317,0,radius_000_064m,232.688291993,255.960190077,63.509952481,57.672072998,26.000000,49.456344232,60,81,262,289,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000424_site00.npz
tile_000424_site01,tile_000424,424,train,317,1,radius_064_128m,144.940086189,258.824398044,62.793900489,35.735021547,26.000000,46.531749509,54,67,103,334,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000424_site01.npz
tile_000424_site02,tile_000424,424,train,317,2,radius_128_192m,258.998475499,103.446512334,101.638371917,64.249618875,26.000000,56.287595542,50,275,312,345,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000424_site02.npz
tile_000424_site03,tile_000424,424,train,317,3,radius_192_271m,419.074712116,402.378653673,26.905336582,104.268678029,26.000000,62.855810636,5,54,126,188,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000424_site03.npz
tile_000425_site00,tile_000425,425,train,318,0,radius_000_064m,232.371311425,201.192683259,77.201829185,57.592827856,26.000000,47.227997579,100,196,241,270,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000425_site00.npz
tile_000425_site01,tile_000425,425,train,318,1,radius_064_128m,314.148646054,192.720111678,79.319972080,78.037161513,26.000000,67.527216391,34,77,188,359,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000425_site01.npz
tile_000425_site02,tile_000425,425,train,318,2,radius_128_192m,307.055273047,110.432184070,99.891953982,76.263818262,26.000000,35.217583085,90,105,147,176,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000425_site02.npz
tile_000425_site03,tile_000425,425,train,318,3,radius_192_271m,398.956586794,434.729614008,18.817596498,99.239146698,26.000000,60.131358119,45,234,271,278,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000425_site03.npz
tile_000426_site00,tile_000426,426,train,319,0,radius_000_064m,229.617598218,312.166594450,49.458351388,56.904399554,23.000000,54.980463450,50,190,210,211,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000426_site00.npz
tile_000426_site01,tile_000426,426,train,319,1,radius_064_128m,175.940836662,227.116220297,70.720944926,43.485209165,23.000000,63.826961235,222,244,265,303,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000426_site01.npz
tile_000426_site02,tile_000426,426,train,319,2,radius_128_192m,391.747500030,215.403047471,73.649238132,97.436875007,23.000000,60.043116435,2,151,174,289,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000426_site02.npz
tile_000426_site03,tile_000426,426,train,319,3,radius_192_271m,138.009107813,428.148366442,20.462908389,34.002276953,23.000000,67.690112140,135,270,287,343,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000426_site03.npz
tile_000427_site00,tile_000427,427,train,320,0,radius_000_064m,261.227907497,280.232870933,57.441782267,64.806976874,26.000000,54.422764428,31,159,210,299,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_000427_site00.npz
