tile,split,block_x,block_y,center_x,center_y,source_dir
tile_001349,train,216,2157,442624.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001349
tile_001350,train,216,2157,443136.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001350
tile_001351,train,216,2157,443648.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001351
tile_001352,train,216,2157,444160.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001352
tile_001353,test,217,2157,444672.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001353
tile_001354,test,217,2157,445184.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001354
tile_001355,test,217,2157,445696.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001355
tile_001356,test,217,2157,446212.837,4418304.000,D:\桌面\dac\prepared_4m\tile_001356
tile_001357,val,218,2157,446720.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001357
tile_001358,train,219,2157,448768.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001358
tile_001359,train,219,2157,449280.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001359
tile_001360,train,219,2157,449792.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001360
tile_001361,train,219,2157,450304.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001361
tile_001362,train,220,2157,450816.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001362
tile_001363,train,220,2157,451328.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001363
tile_001364,train,220,2157,452352.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001364
tile_001365,train,221,2157,452864.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001365
tile_001366,train,221,2157,454410.922,4418304.000,D:\桌面\dac\prepared_4m\tile_001366
tile_001367,test,222,2157,454912.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001367
tile_001368,test,222,2157,455424.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001368
tile_001369,test,222,2157,456448.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001369
tile_001370,train,223,2157,456960.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001370
tile_001371,train,223,2157,457472.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001371
tile_001372,train,223,2157,457984.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001372
tile_001373,train,223,2157,458496.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001373
tile_001374,train,224,2157,459008.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001374
tile_001375,train,224,2157,460032.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001375
tile_001376,train,224,2157,460544.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001376
tile_001377,train,225,2157,461056.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001377
tile_001378,train,225,2157,461568.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001378
tile_001379,train,225,2157,462080.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001379
tile_001380,train,225,2157,462592.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001380
tile_001381,train,226,2157,463104.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001381
tile_001382,train,226,2157,463616.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001382
tile_001383,train,226,2157,464128.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001383
tile_001384,train,226,2157,464640.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001384
tile_001385,train,227,2157,465152.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001385
tile_001386,train,227,2157,465664.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001386
tile_001387,train,227,2157,466688.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001387
tile_001388,train,228,2157,468736.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001388
tile_001389,train,229,2157,469248.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001389
tile_001390,train,234,2157,479488.000,4418304.000,D:\桌面\dac\prepared_4m\tile_001390
tile_001391,train,209,2157,429824.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001391
tile_001392,val,210,2157,430336.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001392
tile_001393,val,210,2157,430848.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001393
tile_001394,val,212,2157,434432.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001394
tile_001395,val,212,2157,434944.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001395
tile_001396,val,212,2157,435968.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001396
tile_001397,train,213,2157,436480.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001397
tile_001398,train,213,2157,436992.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001398
tile_001399,train,213,2157,437504.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001399
tile_001400,train,216,2157,443136.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001400
tile_001401,train,216,2157,443648.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001401
tile_001402,train,216,2157,444160.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001402
tile_001403,test,217,2157,445184.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001403
tile_001404,test,217,2157,445696.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001404
tile_001405,test,217,2157,446208.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001405
tile_001406,val,218,2157,446720.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001406
tile_001407,val,218,2157,447744.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001407
tile_001408,val,218,2157,448256.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001408
tile_001409,train,219,2157,448768.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001409
tile_001410,train,219,2157,449280.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001410
tile_001411,train,219,2157,449792.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001411
tile_001412,train,219,2157,450304.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001412
tile_001413,train,220,2157,450816.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001413
tile_001414,train,220,2157,451328.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001414
tile_001415,train,220,2157,451840.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001415
tile_001416,train,220,2157,452352.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001416
tile_001417,train,221,2157,453376.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001417
tile_001418,train,221,2157,453888.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001418
tile_001419,train,221,2157,454417.612,4418816.000,D:\桌面\dac\prepared_4m\tile_001419
tile_001420,test,222,2157,454912.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001420
tile_001421,test,222,2157,455424.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001421
tile_001422,test,222,2157,455936.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001422
tile_001423,test,222,2157,456448.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001423
tile_001424,train,223,2157,456960.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001424
tile_001425,train,223,2157,457472.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001425
tile_001426,train,223,2157,457984.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001426
tile_001427,train,224,2157,459008.000,4418821.536,D:\桌面\dac\prepared_4m\tile_001427
tile_001428,train,224,2157,460032.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001428
tile_001429,train,224,2157,460544.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001429
tile_001430,train,225,2157,461056.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001430
tile_001431,train,225,2157,461568.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001431
tile_001432,train,225,2157,462080.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001432
tile_001433,train,226,2157,463616.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001433
tile_001434,train,226,2157,464128.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001434
tile_001435,train,226,2157,464640.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001435
tile_001436,train,227,2157,465152.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001436
tile_001437,train,227,2157,465664.000,4418816.000,D:\桌面\dac\prepared_4m\tile_001437
tile_001438,train,209,2157,429312.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001438
tile_001439,val,210,2157,430848.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001439
tile_001440,val,212,2157,435968.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001440
tile_001441,train,213,2157,436992.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001441
tile_001442,train,213,2157,438016.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001442
tile_001443,train,214,2157,439040.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001443
tile_001444,train,214,2157,440064.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001444
tile_001445,test,215,2157,441088.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001445
tile_001446,test,215,2157,441600.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001446
tile_001447,test,215,2157,442112.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001447
tile_001448,train,216,2157,442624.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001448
tile_001449,train,216,2157,443136.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001449
tile_001450,train,216,2157,443648.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001450
tile_001451,train,216,2157,444160.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001451
tile_001452,test,217,2157,444672.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001452
tile_001453,test,217,2157,445184.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001453
tile_001454,test,217,2157,445696.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001454
tile_001455,test,217,2157,446208.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001455
tile_001456,val,218,2157,446720.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001456
tile_001457,val,218,2157,448256.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001457
tile_001458,train,219,2157,448768.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001458
tile_001459,train,219,2157,449280.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001459
tile_001460,train,219,2157,449792.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001460
tile_001461,train,219,2157,450304.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001461
tile_001462,train,220,2157,450816.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001462
tile_001463,train,220,2157,451840.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001463
tile_001464,train,220,2157,452352.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001464
tile_001465,train,221,2157,452864.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001465
tile_001466,train,221,2157,453376.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001466
tile_001467,train,221,2157,453888.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001467
tile_001468,train,221,2157,454400.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001468
tile_001469,test,222,2157,454912.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001469
tile_001470,test,222,2157,455424.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001470
tile_001471,train,223,2157,456960.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001471
tile_001472,train,223,2157,458496.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001472
tile_001473,train,224,2157,459520.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001473
tile_001474,train,226,2157,463616.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001474
tile_001475,train,227,2157,465664.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001475
tile_001476,train,228,2157,468736.000,4419328.000,D:\桌面\dac\prepared_4m\tile_001476
tile_001477,train,234,2157,480512.000,4419480.843,D:\桌面\dac\prepared_4m\tile_001477
tile_001478,train,210,2158,430848.000,4419855.976,D:\桌面\dac\prepared_4m\tile_001478
tile_001479,train,210,2158,431360.000,4419863.139,D:\桌面\dac\prepared_4m\tile_001479
tile_001480,train,212,2158,434432.000,4419863.371,D:\桌面\dac\prepared_4m\tile_001480
tile_001481,train,212,2158,435968.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001481
tile_001482,val,213,2158,436480.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001482
tile_001483,val,213,2158,436992.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001483
tile_001484,val,213,2158,438016.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001484
tile_001485,train,214,2158,439040.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001485
tile_001486,train,214,2158,440064.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001486
tile_001487,train,215,2158,440576.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001487
tile_001488,train,215,2158,441088.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001488
tile_001489,train,215,2158,441600.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001489
tile_001490,train,215,2158,442152.798,4419840.000,D:\桌面\dac\prepared_4m\tile_001490
tile_001491,train,216,2158,442624.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001491
tile_001492,train,216,2158,443136.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001492
tile_001493,train,216,2158,443648.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001493
tile_001494,train,216,2158,444160.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001494
tile_001495,test,217,2158,444672.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001495
tile_001496,test,217,2158,445184.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001496
tile_001497,test,217,2158,445696.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001497
tile_001498,test,217,2158,446208.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001498
tile_001499,train,218,2158,446720.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001499
tile_001500,train,218,2158,447744.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001500
tile_001501,train,218,2158,448256.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001501
tile_001502,train,219,2158,448768.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001502
tile_001503,train,219,2158,449280.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001503
tile_001504,train,219,2158,449792.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001504
tile_001505,train,219,2158,450304.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001505
tile_001506,train,220,2158,450816.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001506
tile_001507,train,220,2158,451328.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001507
tile_001508,train,220,2158,451840.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001508
tile_001509,train,221,2158,452864.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001509
tile_001510,train,221,2158,453376.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001510
tile_001511,train,221,2158,453888.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001511
tile_001512,train,221,2158,454400.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001512
tile_001513,train,222,2158,454912.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001513
tile_001514,train,222,2158,455424.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001514
tile_001515,train,222,2158,456448.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001515
tile_001516,train,223,2158,456960.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001516
tile_001517,train,223,2158,457472.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001517
tile_001518,train,223,2158,458513.943,4419840.000,D:\桌面\dac\prepared_4m\tile_001518
tile_001519,train,224,2158,459520.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001519
tile_001520,train,226,2158,463616.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001520
tile_001521,train,226,2158,464128.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001521
tile_001522,train,226,2158,464640.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001522
tile_001523,val,228,2158,468736.000,4419840.000,D:\桌面\dac\prepared_4m\tile_001523
tile_001524,test,234,2158,479496.939,4419840.000,D:\桌面\dac\prepared_4m\tile_001524
tile_001525,test,206,2158,423168.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001525
tile_001526,train,210,2158,430336.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001526
tile_001527,train,210,2158,430848.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001527
tile_001528,train,210,2158,431872.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001528
tile_001529,train,212,2158,434944.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001529
tile_001530,val,213,2158,436480.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001530
tile_001531,val,213,2158,436992.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001531
tile_001532,val,213,2158,437504.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001532
tile_001533,val,213,2158,438016.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001533
tile_001534,train,214,2158,439040.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001534
tile_001535,train,214,2158,440064.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001535
tile_001536,train,215,2158,440576.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001536
tile_001537,train,215,2158,441088.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001537
tile_001538,train,215,2158,441600.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001538
tile_001539,train,215,2158,442155.438,4420352.000,D:\桌面\dac\prepared_4m\tile_001539
tile_001540,train,216,2158,442624.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001540
tile_001541,train,216,2158,443136.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001541
tile_001542,train,216,2158,443702.182,4420352.000,D:\桌面\dac\prepared_4m\tile_001542
tile_001543,train,216,2158,444160.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001543
tile_001544,test,217,2158,444719.881,4420352.000,D:\桌面\dac\prepared_4m\tile_001544
tile_001545,test,217,2158,445184.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001545
tile_001546,test,217,2158,445696.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001546
tile_001547,test,217,2158,446208.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001547
tile_001548,train,218,2158,446720.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001548
tile_001549,train,218,2158,447232.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001549
tile_001550,train,218,2158,447744.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001550
tile_001551,train,218,2158,448256.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001551
tile_001552,train,219,2158,448768.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001552
tile_001553,train,219,2158,449280.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001553
tile_001554,train,219,2158,449792.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001554
tile_001555,train,219,2158,450304.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001555
tile_001556,train,220,2158,450816.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001556
tile_001557,train,220,2158,451422.084,4420352.000,D:\桌面\dac\prepared_4m\tile_001557
tile_001558,train,220,2158,451840.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001558
tile_001559,train,220,2158,452352.000,4420352.000,D:\桌面\dac\prepared_4m\tile_001559
