tile,split,status,valid_gain_pixels,seconds,error
tile_004876,train,ok,12804,0.006,
tile_004877,train,ok,12639,0.006,
tile_004878,train,ok,10931,0.006,
tile_004879,train,ok,12924,0.006,
tile_004880,train,ok,12318,0.006,
tile_004881,test,ok,12441,0.006,
tile_004882,test,ok,12830,0.006,
tile_004883,test,ok,11349,0.006,
tile_004884,train,ok,12264,0.006,
tile_004885,train,ok,12129,0.006,
tile_004886,train,ok,12506,0.005,
tile_004887,train,ok,12628,0.006,
tile_004888,val,ok,12387,0.006,
tile_004889,val,ok,10566,0.006,
tile_004890,val,ok,10479,0.006,
tile_004891,val,ok,12809,0.006,
tile_004892,train,ok,12652,0.006,
tile_004893,train,ok,13068,0.007,
tile_004894,train,ok,12694,0.007,
tile_004895,train,ok,12797,0.007,
tile_004896,train,ok,12911,0.006,
tile_004897,train,ok,11856,0.006,
tile_004898,train,ok,12637,0.006,
tile_004899,train,ok,12084,0.007,
tile_004900,train,ok,12729,0.006,
tile_004901,train,ok,11835,0.006,
tile_004902,train,ok,11555,0.006,
tile_004903,train,ok,11132,0.006,
tile_004904,train,ok,12629,0.006,
tile_004905,val,ok,12460,0.006,
tile_004906,train,ok,12984,0.006,
tile_004907,train,ok,12878,0.005,
tile_004908,train,ok,12955,0.006,
tile_004909,train,ok,11302,0.005,
tile_004910,train,ok,12035,0.005,
tile_004911,train,ok,10996,0.005,
tile_004912,train,ok,11766,0.005,
tile_004913,test,ok,12944,0.005,
tile_004914,test,ok,11509,0.006,
tile_004915,test,ok,12567,0.006,
tile_004916,train,ok,12701,0.005,
tile_004917,train,ok,12121,0.005,
tile_004918,train,ok,12469,0.005,
tile_004919,train,ok,12957,0.005,
tile_004920,train,ok,12711,0.005,
tile_004921,train,ok,12943,0.006,
tile_004922,train,ok,12272,0.006,
tile_004923,train,ok,12886,0.006,
tile_004924,train,ok,12460,0.005,
tile_004925,train,ok,12327,0.005,
tile_004926,train,ok,12952,0.006,
tile_004927,train,ok,11916,0.006,
tile_004928,train,ok,12678,0.006,
tile_004929,train,ok,11904,0.005,
tile_004930,train,ok,12442,0.006,
tile_004931,train,ok,11443,0.006,
tile_004932,train,ok,11466,0.005,
tile_004933,val,ok,12766,0.005,
tile_004934,val,ok,11885,0.006,
tile_004935,train,ok,12541,0.005,
tile_004936,train,ok,13009,0.006,
tile_004937,train,ok,13061,0.005,
tile_004938,train,ok,13081,0.005,
tile_004939,train,ok,12962,0.005,
tile_004940,train,ok,12024,0.006,
tile_004941,train,ok,12780,0.006,
tile_004942,train,ok,9584,0.006,
tile_004943,train,ok,11377,0.005,
tile_004944,test,ok,12740,0.006,
tile_004945,test,ok,11392,0.006,
tile_004946,test,ok,12306,0.005,
tile_004947,train,ok,11281,0.005,
tile_004948,train,ok,12442,0.005,
tile_004949,train,ok,12447,0.006,
tile_004950,train,ok,12331,0.006,
tile_004951,train,ok,10882,0.006,
tile_004952,val,ok,12518,0.006,
tile_004953,val,ok,13103,0.006,
tile_004954,train,ok,12637,0.006,
tile_004955,train,ok,13076,0.005,
tile_004956,train,ok,13070,0.005,
tile_004957,train,ok,11749,0.005,
tile_004958,train,ok,12639,0.006,
tile_004959,train,ok,11995,0.005,
tile_004960,train,ok,11909,0.006,
tile_004961,train,ok,11985,0.005,
tile_004962,train,ok,12742,0.005,
tile_004963,train,ok,11869,0.005,
tile_004964,train,ok,12347,0.005,
tile_004965,train,ok,12207,0.006,
tile_004966,train,ok,12270,0.005,
tile_004967,train,ok,11559,0.005,
tile_004968,train,ok,11628,0.005,
tile_004969,train,ok,12349,0.005,
tile_004970,train,ok,11433,0.006,
tile_004971,val,ok,11846,0.006,
tile_004972,train,ok,12418,0.006,
tile_004973,train,ok,11485,0.005,
tile_004974,train,ok,11692,0.005,
tile_004975,train,ok,12475,0.006,
tile_004976,train,ok,11177,0.005,
tile_004977,train,ok,10908,0.005,
tile_004978,train,ok,13128,0.006,
tile_004979,train,ok,12612,0.005,
tile_004980,train,ok,12663,0.005,
tile_004981,val,ok,12657,0.006,
tile_004982,val,ok,13032,0.006,
tile_004983,train,ok,12173,0.006,
tile_004984,train,ok,12282,0.005,
tile_004985,train,ok,12328,0.005,
tile_004986,train,ok,12770,0.005,
tile_004987,train,ok,12007,0.006,
tile_004988,train,ok,11504,0.005,
tile_004989,train,ok,12367,0.005,
tile_004990,train,ok,12778,0.006,
tile_004991,train,ok,12646,0.005,
tile_004992,train,ok,12281,0.005,
tile_004993,train,ok,11768,0.006,
tile_004994,train,ok,12086,0.006,
tile_004995,train,ok,12123,0.006,
tile_004996,train,ok,12856,0.006,
tile_004997,train,ok,12436,0.006,
tile_004998,train,ok,12388,0.006,
tile_004999,train,ok,12358,0.005,
tile_005000,train,ok,12273,0.005,
tile_005001,train,ok,11833,0.005,
tile_005002,train,ok,12281,0.006,
tile_005003,train,ok,11328,0.006,
tile_005004,train,ok,10903,0.006,
tile_005005,train,ok,12138,0.006,
tile_005006,val,ok,12461,0.006,
tile_005007,val,ok,12401,0.006,
tile_005008,train,ok,12023,0.005,
tile_005009,train,ok,12636,0.006,
tile_005010,train,ok,11982,0.006,
tile_005011,train,ok,11967,0.005,
tile_005012,train,ok,12788,0.005,
tile_005013,val,ok,12103,0.005,
tile_005014,val,ok,12268,0.007,
tile_005015,val,ok,11228,0.006,
tile_005016,val,ok,11718,0.006,
tile_005017,train,ok,11968,0.006,
tile_005018,train,ok,12417,0.006,
tile_005019,train,ok,12091,0.006,
tile_005020,train,ok,12700,0.006,
tile_005021,train,ok,12289,0.006,
tile_005022,train,ok,12247,0.006,
tile_005023,train,ok,12341,0.006,
tile_005024,train,ok,12074,0.006,
tile_005025,train,ok,10898,0.006,
tile_005026,train,ok,11285,0.006,
tile_005027,train,ok,11784,0.005,
tile_005028,train,ok,12790,0.006,
tile_005029,train,ok,12200,0.005,
tile_005030,train,ok,12113,0.006,
tile_005031,train,ok,12805,0.006,
tile_005032,train,ok,12784,0.006,
tile_005033,train,ok,12779,0.006,
tile_005034,train,ok,12640,0.005,
tile_005035,train,ok,12938,0.005,
tile_005036,test,ok,12939,0.006,
tile_005037,test,ok,12511,0.006,
tile_005038,train,ok,12734,0.005,
tile_005039,train,ok,11395,0.005,
tile_005040,val,ok,11982,0.005,
tile_005041,val,ok,11867,0.006,
tile_005042,train,ok,11905,0.006,
tile_005043,train,ok,12996,0.005,
tile_005044,train,ok,12757,0.005,
tile_005045,train,ok,11811,0.006,
tile_005046,train,ok,12223,0.006,
tile_005047,train,ok,13093,0.006,
tile_005048,val,ok,12980,0.006,
tile_005049,val,ok,10647,0.006,
tile_005050,train,ok,10891,0.005,
tile_005051,train,ok,12592,0.006,
tile_005052,train,ok,11621,0.006,
tile_005053,train,ok,11395,0.005,
tile_005054,train,ok,12959,0.005,
tile_005055,train,ok,12427,0.005,
tile_005056,train,ok,12445,0.005,
tile_005057,train,ok,11911,0.005,
tile_005058,train,ok,10669,0.006,
tile_005059,train,ok,12440,0.005,
tile_005060,train,ok,12124,0.005,
tile_005061,train,ok,12181,0.005,
tile_005062,train,ok,11868,0.006,
tile_005063,train,ok,11963,0.006,
tile_005064,train,ok,11812,0.006,
tile_005065,train,ok,12184,0.005,
tile_005066,train,ok,12071,0.005,
tile_005067,train,ok,11638,0.006,
tile_005068,train,ok,12992,0.005,
tile_005069,test,ok,12508,0.006,
tile_005070,test,ok,13001,0.006,
tile_005071,train,ok,10389,0.006,
tile_005072,train,ok,11772,0.006,
tile_005073,train,ok,9403,0.006,
tile_005074,train,ok,11495,0.012,
tile_005075,val,ok,10575,0.012,
tile_005076,train,ok,13079,0.012,
tile_005077,train,ok,13037,0.014,
tile_005078,train,ok,12833,0.008,
tile_005079,train,ok,12670,0.007,
tile_005080,train,ok,12859,0.007,
tile_005081,train,ok,13019,0.007,
tile_005082,train,ok,12989,0.007,
tile_005083,train,ok,12352,0.006,
tile_005084,train,ok,12261,0.007,
tile_005085,train,ok,12481,0.007,
tile_005086,val,ok,12867,0.007,
tile_005087,train,ok,11920,0.007,
tile_005088,train,ok,13167,0.007,
tile_005089,train,ok,12614,0.007,
tile_005090,train,ok,11810,0.007,
tile_005091,train,ok,11767,0.007,
tile_005092,train,ok,12817,0.007,
tile_005093,train,ok,11811,0.006,
tile_005094,train,ok,12163,0.007,
tile_005095,train,ok,11141,0.007,
tile_005096,train,ok,12536,0.007,
tile_005097,train,ok,11079,0.007,
tile_005098,train,ok,11309,0.007,
tile_005099,train,ok,11728,0.007,
tile_005100,train,ok,11876,0.007,
tile_005101,train,ok,11498,0.007,
tile_005102,train,ok,11780,0.006,
tile_005103,train,ok,12230,0.006,
tile_005104,train,ok,11783,0.006,
tile_005105,train,ok,12898,0.006,
tile_005106,train,ok,10126,0.006,
tile_005107,train,ok,11871,0.006,
tile_005108,val,ok,12154,0.006,
tile_005109,val,ok,11038,0.006,
tile_005110,val,ok,10587,0.007,
tile_005111,train,ok,10635,0.006,
tile_005112,train,ok,12103,0.006,
tile_005113,train,ok,11554,0.006,
tile_005114,train,ok,12899,0.005,
tile_005115,train,ok,11604,0.005,
tile_005116,train,ok,11476,0.005,
tile_005117,train,ok,13043,0.005,
tile_005118,train,ok,12571,0.006,
tile_005119,train,ok,12445,0.006,
tile_005120,train,ok,12967,0.006,
tile_005121,train,ok,12729,0.005,
tile_005122,val,ok,13017,0.006,
tile_005123,val,ok,12959,0.006,
tile_005124,train,ok,12554,0.006,
tile_005125,train,ok,11764,0.005,
tile_005126,train,ok,12187,0.005,
tile_005127,train,ok,11608,0.006,
tile_005128,train,ok,11660,0.005,
tile_005129,train,ok,12675,0.005,
tile_005130,train,ok,11623,0.005,
tile_005131,train,ok,11959,0.006,
tile_005132,train,ok,11678,0.006,
tile_005133,train,ok,12074,0.006,
tile_005134,train,ok,13100,0.006,
tile_005135,train,ok,11433,0.005,
tile_005136,train,ok,11134,0.006,
tile_005137,train,ok,10062,0.006,
tile_005138,train,ok,12699,0.005,
tile_005139,train,ok,11275,0.005,
tile_005140,train,ok,13072,0.005,
tile_005141,train,ok,12848,0.006,
tile_005142,train,ok,12704,0.005,
tile_005143,train,ok,12560,0.006,
tile_005144,train,ok,12059,0.006,
tile_005145,train,ok,11401,0.005,
tile_005146,train,ok,11878,0.005,
tile_005147,train,ok,10590,0.005,
tile_005148,train,ok,10188,0.006,
tile_005149,train,ok,10801,0.005,
tile_005150,train,ok,11321,0.005,
tile_005151,val,ok,11335,0.006,
tile_005152,val,ok,12623,0.005,
tile_005153,test,ok,13061,0.005,
tile_005154,train,ok,11827,0.006,
tile_005155,train,ok,11998,0.007,
tile_005156,test,ok,12617,0.006,
tile_005157,test,ok,12512,0.006,
tile_005158,test,ok,11470,0.006,
tile_005159,train,ok,12709,0.006,
tile_005160,train,ok,12449,0.005,
tile_005161,val,ok,12199,0.006,
tile_005162,val,ok,12744,0.006,
tile_005163,train,ok,12573,0.005,
tile_005164,train,ok,12876,0.005,
tile_005165,train,ok,11895,0.006,
tile_005166,train,ok,12431,0.005,
tile_005167,train,ok,11364,0.005,
tile_005168,train,ok,12272,0.006,
tile_005169,train,ok,11520,0.005,
tile_005170,train,ok,10946,0.005,
tile_005171,train,ok,12642,0.005,
tile_005172,train,ok,12322,0.006,
tile_005173,train,ok,12704,0.005,
tile_005174,train,ok,12038,0.006,
tile_005175,train,ok,9443,0.006,
tile_005176,train,ok,11442,0.005,
tile_005177,train,ok,11932,0.005,
tile_005178,train,ok,12795,0.005,
tile_005179,train,ok,11550,0.006,
tile_005180,train,ok,12615,0.005,
tile_005181,train,ok,11176,0.005,
tile_005182,train,ok,10774,0.005,
tile_005183,train,ok,11954,0.006,
tile_005184,train,ok,12592,0.006,
tile_005185,train,ok,12120,0.005,
tile_005186,train,ok,8868,0.005,
tile_005187,train,ok,12056,0.006,
tile_005188,train,ok,10277,0.006,
tile_005189,train,ok,11357,0.006,
tile_005190,train,ok,12321,0.005,
tile_005191,val,ok,10383,0.006,
tile_005192,val,ok,11673,0.006,
tile_005193,test,ok,12977,0.006,
tile_005194,train,ok,12146,0.005,
tile_005195,test,ok,13094,0.006,
tile_005196,train,ok,10548,0.005,
tile_005197,train,ok,12234,0.005,
tile_005198,train,ok,13092,0.006,
tile_005199,val,ok,11967,0.006,
tile_005200,val,ok,12808,0.006,
tile_005201,val,ok,11351,0.006,
tile_005202,val,ok,11551,0.006,
tile_005203,train,ok,12299,0.005,
tile_005204,train,ok,12340,0.005,
tile_005205,train,ok,12766,0.006,
tile_005206,train,ok,12967,0.005,
tile_005207,train,ok,12050,0.005,
tile_005208,train,ok,10949,0.005,
tile_005209,train,ok,11822,0.006,
tile_005210,train,ok,11424,0.005,
tile_005211,train,ok,11193,0.005,
tile_005212,train,ok,12442,0.005,
tile_005213,train,ok,12195,0.005,
tile_005214,train,ok,12318,0.005,
tile_005215,train,ok,12449,0.005,
tile_005216,train,ok,10531,0.005,
tile_005217,train,ok,13074,0.005,
tile_005218,train,ok,10907,0.005,
tile_005219,train,ok,12344,0.005,
tile_005220,train,ok,11010,0.006,
tile_005221,train,ok,11961,0.005,
tile_005222,train,ok,12778,0.005,
tile_005223,train,ok,12170,0.005,
tile_005224,train,ok,11505,0.006,
tile_005225,train,ok,11932,0.005,
tile_005226,train,ok,12877,0.005,
tile_005227,train,ok,11262,0.005,
tile_005228,train,ok,9860,0.005,
tile_005229,train,ok,10388,0.005,
tile_005230,train,ok,11601,0.005,
tile_005231,train,ok,12629,0.006,
tile_005232,train,ok,11481,0.005,
tile_005233,train,ok,12168,0.005,
tile_005234,val,ok,10562,0.006,
tile_005235,val,ok,13122,0.005,
tile_005236,train,ok,12525,0.005,
tile_005237,train,ok,10933,0.006,
tile_005238,train,ok,12867,0.005,
tile_005239,val,ok,9825,0.005,
tile_005240,val,ok,12724,0.006,
tile_005241,test,ok,12935,0.006,
tile_005242,train,ok,12966,0.006,
tile_005243,train,ok,12502,0.005,
tile_005244,train,ok,12938,0.006,
tile_005245,val,ok,12065,0.006,
tile_005246,val,ok,12178,0.005,
tile_005247,val,ok,12195,0.005,
tile_005248,val,ok,11899,0.006,
tile_005249,train,ok,11976,0.005,
tile_005250,train,ok,12927,0.005,
tile_005251,train,ok,12716,0.005,
tile_005252,train,ok,12409,0.006,
tile_005253,train,ok,12107,0.006,
tile_005254,train,ok,12814,0.005,
tile_005255,train,ok,12448,0.006,
tile_005256,train,ok,12197,0.006,
tile_005257,train,ok,12170,0.005,
tile_005258,train,ok,13008,0.006,
tile_005259,train,ok,11393,0.005,
tile_005260,train,ok,12160,0.005,
tile_005261,train,ok,11353,0.006,
tile_005262,train,ok,10407,0.006,
tile_005263,train,ok,12994,0.006,
tile_005264,train,ok,13054,0.006,
tile_005265,train,ok,12557,0.006,
tile_005266,train,ok,12718,0.005,
tile_005267,train,ok,12181,0.006,
tile_005268,train,ok,13000,0.006,
tile_005269,train,ok,13040,0.006,
tile_005270,train,ok,13089,0.005,
tile_005271,train,ok,13125,0.006,
tile_005272,train,ok,10339,0.006,
tile_005273,train,ok,12523,0.006,
tile_005274,train,ok,12518,0.005,
tile_005275,train,ok,12982,0.006,
tile_005276,train,ok,10421,0.006,
tile_005277,train,ok,12951,0.006,
tile_005278,train,ok,10433,0.005,
tile_005279,train,ok,12974,0.005,
tile_005280,train,ok,11713,0.005,
tile_005281,train,ok,10501,0.005,
tile_005282,train,ok,11639,0.005,
tile_005283,train,ok,10585,0.005,
tile_005284,train,ok,11292,0.005,
tile_005285,train,ok,12880,0.005,
tile_005286,train,ok,11920,0.005,
tile_005287,val,ok,12587,0.006,
tile_005288,val,ok,12122,0.006,
tile_005289,val,ok,11920,0.005,
tile_005290,val,ok,12034,0.006,
tile_005291,train,ok,12880,0.005,
tile_005292,val,ok,12594,0.005,
tile_005293,val,ok,12826,0.006,
tile_005294,test,ok,12213,0.005,
tile_005295,train,ok,13071,0.005,
tile_005296,train,ok,13009,0.005,
tile_005297,train,ok,12499,0.005,
tile_005298,test,ok,13093,0.006,
tile_005299,test,ok,12268,0.005,
tile_005300,train,ok,13009,0.005,
tile_005301,train,ok,12499,0.005,
tile_005302,train,ok,11742,0.005,
tile_005303,val,ok,12737,0.005,
tile_005304,val,ok,11765,0.006,
tile_005305,val,ok,12193,0.006,
tile_005306,val,ok,11302,0.006,
tile_005307,train,ok,12224,0.005,
tile_005308,train,ok,12641,0.005,
tile_005309,train,ok,12680,0.005,
tile_005310,train,ok,12528,0.006,
tile_005311,train,ok,12610,0.006,
tile_005312,train,ok,12079,0.005,
tile_005313,train,ok,11947,0.005,
tile_005314,train,ok,12748,0.006,
tile_005315,train,ok,12712,0.005,
tile_005316,train,ok,12954,0.005,
tile_005317,train,ok,11340,0.005,
tile_005318,train,ok,10744,0.005,
tile_005319,train,ok,9940,0.005,
tile_005320,train,ok,11987,0.006,
tile_005321,train,ok,11179,0.005,
tile_005322,train,ok,11448,0.005,
tile_005323,train,ok,12114,0.005,
tile_005324,train,ok,11944,0.005,
tile_005325,train,ok,12940,0.005,
tile_005326,train,ok,12866,0.006,
tile_005327,train,ok,12454,0.005,
tile_005328,train,ok,12985,0.006,
tile_005329,train,ok,11164,0.005,
tile_005330,train,ok,11856,0.005,
tile_005331,train,ok,12230,0.005,
tile_005332,train,ok,10626,0.006,
tile_005333,train,ok,11012,0.005,
tile_005334,train,ok,10969,0.005,
tile_005335,train,ok,12008,0.005,
tile_005336,train,ok,10557,0.005,
tile_005337,train,ok,12678,0.005,
tile_005338,train,ok,12956,0.005,
tile_005339,train,ok,12692,0.005,
tile_005340,train,ok,11231,0.005,
tile_005341,train,ok,10244,0.005,
tile_005342,train,ok,8459,0.005,
tile_005343,train,ok,12861,0.005,
tile_005344,train,ok,11030,0.005,
tile_005345,val,ok,12497,0.006,
tile_005346,train,ok,12870,0.005,
tile_005347,train,ok,12020,0.006,
tile_005348,train,ok,11033,0.005,
tile_005349,train,ok,12109,0.005,
tile_005350,train,ok,12537,0.005,
tile_005351,train,ok,12646,0.005,
tile_005352,train,ok,12684,0.006,
tile_005353,train,ok,12701,0.005,
tile_005354,train,ok,12908,0.006,
tile_005355,train,ok,10822,0.005,
tile_005356,train,ok,11721,0.007,
tile_005357,test,ok,12996,0.007,
tile_005358,test,ok,12868,0.007,
tile_005359,train,ok,12940,0.007,
tile_005360,train,ok,12284,0.007,
tile_005361,train,ok,12105,0.007,
tile_005362,train,ok,12097,0.007,
tile_005363,train,ok,12666,0.008,
tile_005364,train,ok,11265,0.007,
tile_005365,train,ok,12313,0.007,
tile_005366,test,ok,12911,0.006,
tile_005367,test,ok,13129,0.006,
tile_005368,test,ok,12686,0.007,
tile_005369,train,ok,11466,0.007,
tile_005370,train,ok,12697,0.006,
tile_005371,train,ok,12637,0.006,
tile_005372,train,ok,12978,0.006,
tile_005373,train,ok,13043,0.006,
tile_005374,train,ok,10595,0.006,
tile_005375,train,ok,12175,0.006,
tile_005376,train,ok,12484,0.006,
tile_005377,train,ok,11769,0.005,
tile_005378,train,ok,12903,0.006,
tile_005379,train,ok,11773,0.006,
tile_005380,train,ok,11071,0.006,
tile_005381,train,ok,12919,0.006,
tile_005382,train,ok,12952,0.006,
tile_005383,train,ok,12429,0.006,
tile_005384,train,ok,12694,0.006,
tile_005385,train,ok,11952,0.006,
tile_005386,train,ok,12644,0.006,
tile_005387,train,ok,12670,0.006,
tile_005388,test,ok,12735,0.006,
tile_005389,test,ok,11775,0.007,
tile_005390,test,ok,12571,0.006,
tile_005391,train,ok,12725,0.006,
tile_005392,train,ok,12988,0.008,
tile_005393,train,ok,12179,0.007,
tile_005394,train,ok,12344,0.007,
tile_005395,train,ok,12537,0.007,
tile_005396,train,ok,12125,0.007,
tile_005397,train,ok,12726,0.007,
tile_005398,train,ok,13119,0.007,
tile_005399,train,ok,13150,0.007,
tile_005400,test,ok,12618,0.008,
tile_005401,test,ok,11890,0.009,
tile_005402,train,ok,10082,0.008,
tile_005403,train,ok,12700,0.007,
tile_005404,train,ok,12571,0.008,
tile_005405,train,ok,13123,0.007,
tile_005406,train,ok,11558,0.007,
tile_005407,train,ok,12305,0.007,
tile_005408,train,ok,12274,0.007,
tile_005409,train,ok,13034,0.006,
tile_005410,train,ok,12700,0.006,
tile_005411,train,ok,13010,0.006,
tile_005412,train,ok,12513,0.006,
tile_005413,train,ok,12442,0.006,
tile_005414,train,ok,11413,0.006,
tile_005415,train,ok,9592,0.006,
tile_005416,train,ok,12144,0.006,
tile_005417,train,ok,11159,0.006,
tile_005418,train,ok,13104,0.006,
tile_005419,train,ok,11178,0.006,
tile_005420,train,ok,12787,0.005,
tile_005421,train,ok,12322,0.006,
tile_005422,train,ok,11464,0.006,
tile_005423,train,ok,13021,0.006,
tile_005424,test,ok,11294,0.01,
tile_005425,test,ok,11497,0.011,
tile_005426,test,ok,10317,0.01,
tile_005427,test,ok,12580,0.01,
tile_005428,train,ok,13049,0.007,
tile_005429,train,ok,12936,0.007,
tile_005430,train,ok,12292,0.008,
tile_005431,train,ok,11225,0.007,
tile_005432,train,ok,12898,0.008,
tile_005433,train,ok,12965,0.008,
tile_005434,test,ok,12026,0.008,
tile_005435,test,ok,13011,0.009,
tile_005436,test,ok,12836,0.008,
tile_005437,train,ok,12949,0.008,
tile_005438,train,ok,12194,0.008,
tile_005439,train,ok,12342,0.007,
tile_005440,train,ok,12488,0.008,
tile_005441,train,ok,12924,0.008,
tile_005442,train,ok,12551,0.007,
tile_005443,train,ok,12098,0.007,
tile_005444,train,ok,11636,0.007,
tile_005445,train,ok,11912,0.007,
tile_005446,train,ok,12033,0.008,
tile_005447,train,ok,12517,0.008,
tile_005448,train,ok,11543,0.007,
tile_005449,test,ok,12245,0.008,
tile_005450,train,ok,12584,0.007,
tile_005451,train,ok,12062,0.007,
tile_005452,train,ok,13134,0.006,
tile_005453,train,ok,12758,0.007,
tile_005454,val,ok,12225,0.006,
tile_005455,val,ok,12744,0.007,
tile_005456,val,ok,12397,0.006,
tile_005457,train,ok,12998,0.005,
tile_005458,train,ok,12735,0.006,
tile_005459,train,ok,12762,0.005,
tile_005460,train,ok,13035,0.006,
tile_005461,train,ok,12702,0.006,
tile_005462,train,ok,12754,0.005,
tile_005463,train,ok,11652,0.006,
tile_005464,train,ok,12852,0.005,
tile_005465,train,ok,11045,0.006,
tile_005466,train,ok,12434,0.005,
tile_005467,val,ok,10980,0.006,
tile_005468,val,ok,12462,0.006,
tile_005469,train,ok,10066,0.006,
tile_005470,train,ok,11710,0.005,
tile_005471,test,ok,12253,0.005,
tile_005472,test,ok,10821,0.006,
tile_005473,test,ok,11780,0.006,
tile_005474,train,ok,12348,0.006,
tile_005475,train,ok,12362,0.005,
tile_005476,train,ok,12331,0.005,
tile_005477,train,ok,13002,0.005,
